version,year,state,cumulative_scrape_rate,state_scrape_rate,cumulative_rows_scraped,state_rows_scraped,time_to_scrape
1.2.0,2022,New Jersey - NJ,5.019142840953232,5.783254307790298,62976,176,00:00:30
1.2.0,2022,New Mexico - NM,5.021002435495601,5.492126641723904,63248,272,00:00:49
1.2.0,2022,New York - NY,5.026201635836944,5.77688363226906,63752,504,00:01:27
1.2.0,2022,North Carolina - NC,5.033276577093218,5.662123144483509,64560,808,00:02:22
1.2.0,2022,North Dakota - ND,5.03727990236905,5.716800978214965,64992,432,00:01:15
1.2.0,2022,Northern Mariana Islands - MP,5.037441472194619,5.79207933884008,65008,16,00:00:02
1.2.0,2022,Ohio - OH,5.042762190881019,5.580979311419844,65720,712,00:02:07
1.2.0,2022,Oklahoma - OK,5.047730519333353,5.63215646371042,66344,624,00:01:50
1.2.0,2022,Oregon - OR,5.0503591159863435,5.717719767928709,66640,296,00:00:51
1.2.0,2022,Pennsylvania - PA,5.054383819632633,5.601182501059835,67184,544,00:01:37
1.2.0,2022,Puerto Rico - PR,5.0588169835241255,5.578992788582456,67816,632,00:01:53
1.2.0,2022,Rhode Island - RI,5.061881855065285,5.807535950160348,68136,320,00:00:55
1.2.0,2022,South Carolina - SC,5.065155263877254,5.737513540830512,68512,376,00:01:05
1.2.0,2022,South Dakota - SD,5.069526455066697,5.698072123420067,69048,536,00:01:34
1.2.0,2022,Tennessee - TN,5.074490212364419,5.564319918867974,69816,768,00:02:18
1.2.0,2022,Texas - TX,5.079986341656254,5.275535460582457,71856,2040,00:06:26
1.2.0,2022,Utah - UT,5.0816369361413205,5.6292589081981195,72096,240,00:00:42
1.2.0,2022,Virgin Islands - VI,9.980731478132977,11.671718757901242,2080,32,00:00:02
1.2.0,2022,Virginia - VA,10.138015341740203,10.457779533924283,3152,1072,00:01:42
1.2.0,2022,Washington - WA,10.213904584965933,11.026958304253467,3472,320,00:00:29
1.2.0,2022,West Virginia - WV,10.294230167201805,10.962371442298076,3920,448,00:00:40
1.2.0,2022,Wisconsin - WI,10.345902028614935,10.706635524827764,4504,584,00:00:54
1.2.0,2022,Wyoming - WY,10.2724572543991,8.806002997309005,4696,192,00:00:21
1.2.0,2021,Alabama - AL,10.323392260574613,10.785020295217565,5240,544,00:00:50
1.2.0,2021,Alaska - AK,10.352479636020757,11.031090153329743,5480,240,00:00:21
1.2.0,2021,American Samoa - AS,10.357976402475709,12.660307180875458,5496,16,00:00:01
1.2.0,2021,Arizona - AZ,10.379260519545788,11.383642023381762,5624,128,00:00:11
1.2.0,2021,Arkansas - AR,10.42123411041451,10.826208763682585,6232,608,00:00:56
1.2.0,2021,California - CA,10.454781416579394,10.918870844115945,6704,472,00:00:43
1.2.0,2021,Colorado - CO,10.485097661801467,10.892300435708863,7224,520,00:00:47
1.2.0,2021,Connecticut - CT,10.452364125147994,10.281861515809139,8584,1360,00:02:12
1.2.0,2021,Delaware - DE,10.456607667610076,11.734579506806828,8616,32,00:00:02
1.2.0,2021,District of Columbia - DC,10.459982832077992,12.660597703376656,8632,16,00:00:01
1.2.0,2021,Florida - FL,10.480483508106513,10.816880236999104,9176,544,00:00:50
1.2.0,2021,Georgia - GA,10.464862816880496,10.354230957380151,10456,1280,00:02:03
1.2.0,2021,Guam - GU,10.467882731566661,12.900772577265315,10472,16,00:00:01
1.2.0,2021,Hawaii - HI,10.473322301344773,11.812492045340335,10520,48,00:00:04
1.2.0,2021,Idaho - ID,10.481703860895017,10.732697369300077,10880,360,00:00:33
1.2.0,2021,Illinois - IL,10.476814770420406,10.412684865320037,11704,824,00:01:19
1.2.0,2021,Indiana - IN,10.335228518015432,8.523231484524336,12448,744,00:01:27
1.2.0,2021,Iowa - IA,9.811512784641186,5.4859814360857175,13248,800,00:02:25
1.2.0,2021,Kansas - KS,9.250094348538124,4.884065278030937,14096,848,00:02:53
1.2.0,2021,Kentucky - KY,8.755881059755731,4.924521911185376,15064,968,00:03:16
1.2.0,2021,Louisiana - LA,8.554055883982574,5.129106459884524,15584,520,00:01:41
1.2.0,2021,Maine - ME,7.207471672761542,4.575190182187019,19848,4264,00:15:31
1.2.0,2021,Maryland - MD,7.177588433614063,5.08520952520097,20048,200,00:00:39
1.2.0,2021,Massachusetts - MA,6.623413510135012,4.274063612415406,22864,2816,00:10:58
1.2.0,2021,Michigan - MI,6.57206019114953,5.200250539732595,23536,672,00:02:09
1.2.0,2021,Minnesota - MN,6.52176799112472,5.193174759332728,24240,704,00:02:15
1.2.0,2021,Mississippi - MS,6.4771769862356345,5.183395819534108,24904,664,00:02:08
1.2.0,2021,Missouri - MO,6.394574236624976,4.774513979770747,25840,936,00:03:16
1.2.0,2021,Montana - MT,6.396859480229699,6.529080517454302,26296,456,00:01:09
1.2.0,2021,Nebraska - NE,6.425915317887271,7.639278402055671,27048,752,00:01:38
1.2.0,2021,Nevada - NV,6.433862681384646,8.380766434286246,27192,144,00:00:17
1.2.0,2021,New Hampshire - NH,6.3930040893970315,5.902934879173293,29272,2080,00:05:52
1.2.0,2021,New Jersey - NJ,6.394690931008169,6.688197723092473,29448,176,00:00:26
1.2.0,2021,New Mexico - NM,6.395140485233645,6.444188070645127,29720,272,00:00:42
1.2.0,2021,New York - NY,6.399097514651751,6.641422715629754,30224,504,00:01:15
1.2.0,2021,North Carolina - NC,6.401298788179783,6.484741523562099,31032,808,00:02:04
1.2.0,2021,North Dakota - ND,6.405670604906637,6.7361397819445,31464,432,00:01:04
1.2.0,2021,Northern Mariana Islands - MP,6.406408714309253,8.283380236900683,31480,16,00:00:01
1.2.0,2021,Ohio - OH,6.411030624160877,6.622266767623098,32192,712,00:01:47
1.2.0,2021,Oklahoma - OK,6.413639329206921,6.551163467518102,32816,624,00:01:35
1.2.0,2021,Oregon - OR,6.412805491107503,6.321687495776324,33112,296,00:00:46
1.2.0,2021,Pennsylvania - PA,6.387992657808169,5.170316203410204,33656,544,00:01:45
1.2.0,2021,Puerto Rico - PR,6.363519371629546,5.2852261478654725,34288,632,00:01:59
1.2.0,2021,Rhode Island - RI,6.35542357091876,5.592995181811225,34608,320,00:00:57
1.2.0,2021,South Carolina - SC,6.345894919768148,5.576363027443733,34984,376,00:01:07
1.2.0,2021,South Dakota - SD,6.332000770595905,5.540274527509773,35520,536,00:01:36
1.2.0,2021,Tennessee - TN,6.307722700408618,5.357645465299348,36288,768,00:02:23
1.2.0,2021,Texas - TX,6.218077018627619,4.963314718825745,38328,2040,00:06:51
1.2.0,2021,Utah - UT,6.214466549911606,5.6871103451421785,38568,240,00:00:42
1.2.0,2021,Vermont - VT,6.1362579665994375,4.960597924667579,40616,2048,00:06:52
1.2.0,2021,Virgin Islands - VI,6.136175337356064,6.033061933665494,40648,32,00:00:05
1.2.0,2021,Virginia - VA,6.1109085953145295,5.285643050881154,41720,1072,00:03:22
1.2.0,2021,Washington - WA,6.107478436467566,5.69100104445771,42040,320,00:00:56
1.2.0,2021,West Virginia - WV,6.100429266966799,5.5042723105397675,42488,448,00:01:21
1.2.0,2021,Wisconsin - WI,6.100693388279469,6.119970671733297,43072,584,00:01:35
1.2.0,2021,Wyoming - WY,6.103717968259566,6.867517640790614,43264,192,00:00:27
1.2.0,2020,Alabama - AL,6.107833375152766,6.453907247432586,43808,544,00:01:24
1.2.0,2020,Alaska - AK,6.110474282027559,6.634059600164423,44048,240,00:00:36
1.2.0,2020,American Samoa - AS,6.110995636443164,7.987080099413451,44064,16,00:00:02
1.2.0,2020,Arizona - AZ,6.112707618302547,6.765144014118738,44192,128,00:00:18
1.2.0,2020,Arkansas - AR,6.112031932626945,6.063317074034506,44800,608,00:01:40
1.2.0,2020,California - CA,6.115176160893501,6.429092668556842,45272,472,00:01:13
1.2.0,2020,Colorado - CO,6.117726933798706,6.348265860272481,45792,520,00:01:21
1.2.0,2020,Connecticut - CT,6.112276631003363,5.934265078471782,47152,1360,00:03:49
1.2.0,2020,Delaware - DE,6.113228842788459,7.9346395957971305,47184,32,00:00:04
1.2.0,2020,District of Columbia - DC,6.113867490000622,8.836104944628923,47200,16,00:00:01
1.2.0,2020,Florida - FL,6.116271281132603,6.332286506373177,47744,544,00:01:25
1.2.0,2020,Georgia - GA,6.1137792736814225,6.022256187753532,49024,1280,00:03:32
1.2.0,2020,Guam - GU,6.114269615267858,8.106327044397437,49040,16,00:00:01
1.2.0,2020,Hawaii - HI,6.115083363857878,7.0774272757750865,49088,48,00:00:06
1.2.0,2020,Idaho - ID,6.117489837064995,6.464368504061116,49448,360,00:00:55
1.2.0,2020,Illinois - IL,6.117591407611384,6.1236928069042404,50272,824,00:02:14
1.2.0,2020,Indiana - IN,6.120014516863887,6.28831288267592,51016,744,00:01:58
1.2.0,2020,Iowa - IA,6.122111111443524,6.258843858945031,51816,800,00:02:07
1.2.0,2020,Kansas - KS,6.122761473725321,6.1627649538487965,52664,848,00:02:17
1.2.0,2020,Louisiana - LA,10.408638131550651,10.699888558509466,1488,520,00:00:48
1.2.0,2020,American Samoa - AS,7.951904890336172,6.132054717850945,3400,16,00:00:02
1.2.0,2020,Arizona - AZ,7.804393681730152,5.228214012670499,3528,128,00:00:24
1.2.0,2020,Arkansas - AR,7.351170160471566,5.498358350218078,4136,608,00:01:50
1.2.0,2020,California - CA,7.1666914354117965,5.874811188993298,4608,472,00:01:20
1.2.0,2020,Connecticut - CT,5.799749731441732,3.6538537756338965,6408,1360,00:06:12
1.2.0,2020,Delaware - DE,5.787721573020246,4.08939426068805,6440,32,00:00:07
1.2.0,2020,District of Columbia - DC,5.78351446588195,4.47440230761446,6456,16,00:00:03
1.2.0,2020,Florida - FL,5.551302572240659,3.7597872506029586,7000,544,00:02:24
1.2.0,2020,Georgia - GA,5.127472199465726,3.6171937651557857,8280,1280,00:05:53
1.2.0,2020,Guam - GU,5.126629247463503,4.724670561295847,8296,16,00:00:03
1.2.0,2020,Hawaii - HI,5.111692263895502,3.3997070898312405,8344,48,00:00:14
1.2.0,2020,Idaho - ID,5.038104079494347,3.7776285164697185,8704,360,00:01:35
1.2.0,2020,Illinois - IL,4.887479940775122,3.714440697915308,9528,824,00:03:41
1.2.0,2020,Indiana - IN,4.776200962387677,3.69795358469052,10272,744,00:03:21
1.2.0,2023,Alaska - AK,11.057963555511373,11.232928800662622,792,248,00:00:22
1.2.0,2023,American Samoa - AS,11.089403267861833,12.905716414566301,808,16,00:00:01
1.2.0,2023,Arizona - AZ,11.137914957172692,11.454219263590119,936,128,00:00:11
1.2.0,2023,Arkansas - AR,11.076970565046425,10.984441092668105,1544,608,00:00:55
1.2.0,2023,California - CA,11.067398467170415,11.03620159514346,2016,472,00:00:42
1.2.0,2023,Colorado - CO,11.074852541255861,11.103846585370384,2536,520,00:00:46
1.2.0,2023,Connecticut - CT,10.90507554780591,10.602008054622841,3896,1360,00:02:08
1.2.0,2023,Delaware - DE,10.912534878274684,11.903889476253534,3928,32,00:00:02
1.2.0,2023,District of Columbia - DC,10.91839312091925,12.57579864809545,3944,16,00:00:01
1.2.0,2023,Florida - FL,10.909759520022535,10.847571921460586,4488,544,00:00:50
1.2.0,2023,Georgia - GA,10.825843119050388,10.541541920544043,5768,1280,00:02:01
1.2.0,2023,Guam - GU,10.829120359197612,12.155694691064353,5784,16,00:00:01
1.2.0,2023,Hawaii - HI,10.833934062204674,11.4470859979829,5832,48,00:00:04
1.2.0,2023,Idaho - ID,10.852104378761673,11.155192122274206,6192,360,00:00:32
1.2.0,2023,Illinois - IL,10.87201056737272,11.023965830469393,7016,824,00:01:14
1.2.0,2023,Indiana - IN,10.882245353157424,10.979716632891591,7760,744,00:01:07
1.2.0,2023,Iowa - IA,10.883850493661454,10.89944496503803,8560,800,00:01:13
1.2.0,2023,Kansas - KS,10.867857387323728,10.709010930630377,9408,848,00:01:19
1.2.0,2023,Kentucky - KY,10.85056447169862,10.685317438206305,10376,968,00:01:30
1.2.0,2023,Louisiana - LA,10.854395592255555,10.931410769675693,10896,520,00:00:47
1.2.0,2023,Maine - ME,10.566950746743359,9.893653535765134,15136,4240,00:07:08
1.2.0,2023,Maryland - MD,10.576075576027234,11.315565846671014,15336,200,00:00:17
1.2.0,2023,Massachusetts - MA,9.5357297437579,6.221577015267772,18168,2832,00:07:35
1.2.0,2023,Michigan - MI,9.241757438920967,5.040580955777798,18840,672,00:02:13
1.2.0,2023,Minnesota - MN,8.974081656510775,5.0555103290110175,19544,704,00:02:19
1.2.0,2023,Mississippi - MS,8.750028693817852,5.043644099359662,20208,664,00:02:11
1.2.0,2023,Missouri - MO,8.473999776063087,5.040833006504299,21144,936,00:03:05
1.2.0,2023,Montana - MT,8.343484160583678,4.867385571562074,21600,456,00:01:33
1.2.0,2023,Nebraska - NE,8.168225975334735,5.094485898957388,22352,752,00:02:27
1.2.0,2023,Nevada - NV,8.140067111674615,5.302602942271916,22496,144,00:00:27
1.2.0,2023,New Hampshire - NH,7.705176713974937,4.883426951150855,24576,2080,00:07:05
1.2.0,2023,New Jersey - NJ,7.676328565152557,5.040937019538283,24752,176,00:00:34
1.2.0,2023,New Mexico - NM,7.634520648460368,5.104595401957961,25024,272,00:00:53
1.2.0,2023,New York - NY,7.563548238183914,5.174961192272049,25528,504,00:01:37
1.2.0,2023,North Carolina - NC,7.4505533636967565,5.061529956177609,26336,808,00:02:39
1.2.0,2023,North Dakota - ND,7.396518716471245,5.128885314172715,26768,432,00:01:24
1.2.0,2023,Northern Mariana Islands - MP,7.395146814944634,5.643827765619478,26784,16,00:00:02
1.2.0,2023,Ohio - OH,7.308457337398089,5.071879723046575,27496,712,00:02:20
1.2.0,2023,Oklahoma - OK,7.236970885092445,5.057262291022071,28120,624,00:02:03
1.2.0,2023,Oregon - OR,7.206368860498602,5.141112232903739,28416,296,00:00:57
1.2.0,2023,Pennsylvania - PA,7.15029837474626,5.084019002324933,28960,544,00:01:47
1.2.0,2023,Puerto Rico - PR,7.089291966044093,5.09668855275755,29592,632,00:02:04
1.2.0,2023,Rhode Island - RI,7.061726846530153,5.19409507968224,29912,320,00:01:01
1.2.0,2023,South Carolina - SC,7.030096793049036,5.183193859211591,30288,376,00:01:12
1.2.0,2023,South Dakota - SD,6.925296440716795,3.784334586857923,30832,544,00:02:23
1.2.0,2023,Tennessee - TN,6.7618823802398556,3.472424452380795,31600,768,00:03:41
1.2.0,2023,Texas - TX,6.370094136719949,3.3570755236986205,33640,2040,00:10:07
1.2.0,2023,Utah - UT,6.332840106642488,3.48009396632188,33880,240,00:01:08
1.2.0,2023,Virgin Islands - VI,6.200279161053922,2.3243829024812337,34592,32,00:00:13
1.2.0,2023,Virginia - VA,5.830545362070862,1.9938682409997228,35664,1072,00:08:57
1.2.0,2023,Washington - WA,5.731077160756623,1.9753345577989232,35984,320,00:02:41
1.2.0,2023,West Virginia - WV,5.613980819951043,2.1256117278892726,36432,448,00:03:30
1.2.0,2023,Wisconsin - WI,5.465335826577221,2.0610144132725945,37016,584,00:04:43
1.2.0,2023,Wyoming - WY,5.417802688836383,2.0240239178028876,37208,192,00:01:34
1.2.0,2022,Alabama - AL,5.292200513952269,2.0467465042117885,37752,544,00:04:25
1.2.0,2022,Alaska - AK,5.243837589587093,2.1513263635005653,37992,240,00:01:51
1.2.0,2022,American Samoa - AS,5.239670428298562,1.814942372656151,38008,16,00:00:08
1.2.0,2022,Arizona - AZ,5.213664487302386,2.107567123861331,38136,128,00:01:00
1.2.0,2022,Arkansas - AR,5.086345796641043,2.0090439957553325,38744,608,00:05:02
1.2.0,2022,California - CA,5.011846001483311,2.275736058218975,39216,472,00:03:27
1.2.0,2022,Colorado - CO,4.91919903418007,2.054718786835393,39736,520,00:04:13
1.2.0,2022,Connecticut - CT,4.690810904633177,1.9905718094418317,41096,1360,00:11:23
1.2.0,2022,Delaware - DE,4.6867678762426825,2.22448506438448,41128,32,00:00:14
1.2.0,2022,District of Columbia - DC,4.68470473364577,2.1977934730054174,41144,16,00:00:07
1.2.0,2022,Florida - FL,4.603110377064632,1.9864089440291435,41688,544,00:04:33
1.2.0,2022,Georgia - GA,4.42527916417167,1.959628766744849,42968,1280,00:10:53
1.2.0,2022,Guam - GU,4.42421504547393,2.688242139528111,42984,16,00:00:05
1.2.0,2022,Hawaii - HI,4.419060618212106,2.1627062388413143,43032,48,00:00:22
1.2.0,2022,Idaho - ID,4.375409646517416,2.006390801716528,43392,360,00:02:59
1.2.0,2022,Illinois - IL,4.296825411807111,2.00665546516256,44288,352,00:02:55
1.2.0,2022,Illinois - IL,4.283237380671417,2.00665546516256,44528,352,00:02:55
1.2.0,2022,Illinois - IL,4.282106331058816,2.00665546516256,44544,352,00:02:55
1.2.0,2022,Illinois - IL,4.274095471188816,2.00665546516256,44672,352,00:02:55
1.2.0,2022,Illinois - IL,4.236520364675276,2.00665546516256,45280,352,00:02:55
1.2.0,2022,Illinois - IL,4.20970637965269,2.00665546516256,45752,352,00:02:55
1.2.0,2022,Illinois - IL,4.179686388031235,2.00665546516256,46272,352,00:02:55
1.2.0,2022,Illinois - IL,4.104625834023942,2.00665546516256,47632,352,00:02:55
1.2.0,2022,Illinois - IL,4.102845396381451,2.00665546516256,47664,352,00:02:55
1.2.0,2022,Illinois - IL,4.102323936378079,2.00665546516256,47680,352,00:02:55
1.2.0,2022,Illinois - IL,4.075912106511284,2.00665546516256,48224,352,00:02:55
1.2.0,2022,Illinois - IL,4.011634638790293,2.00665546516256,49504,352,00:02:55
1.2.0,2022,Illinois - IL,4.0111577230309585,2.00665546516256,49520,352,00:02:55
1.2.0,2022,Illinois - IL,4.008990465479393,2.00665546516256,49568,352,00:02:55
1.2.0,2022,Illinois - IL,3.9937341037932117,2.00665546516256,49928,352,00:02:55
1.2.0,2022,Illinois - IL,3.9567029955757036,2.3488346967781544,50752,1176,00:08:20
1.2.0,2022,Indiana - IN,3.9260489202390634,2.568583689120321,51496,744,00:04:49
1.2.0,2022,Iowa - IA,3.8836088765319747,2.3086665310166503,52312,816,00:05:53
1.2.0,2022,Kansas - KS,3.824356977098458,1.9701206457002054,53160,848,00:07:10
1.2.0,2022,Kentucky - KY,3.7620809087760048,1.9860240161655154,54128,968,00:08:07
1.2.0,2022,Louisiana - LA,3.731220358469716,2.012660433015762,54648,520,00:04:18
1.2.0,2022,Maine - ME,3.4758344147190825,1.853218468151929,58920,4272,00:38:25
1.2.0,2022,Maryland - MD,3.466393973477884,1.9256247078167081,59120,200,00:01:43
1.2.0,2022,Massachusetts - MA,3.340853765121761,1.8978478879383847,61936,2816,00:24:43
2.0.0,2023,Alaska - AK,8.818016205447634,9.085084511354804,792,248,00:00:27
2.0.0,2023,American Samoa - AS,8.850833672054842,10.849549568931167,808,16,00:00:01
2.0.0,2023,Arizona - AZ,8.899288124400558,9.217839924081206,936,128,00:00:13
2.0.0,2023,Arkansas - AR,8.748664685674875,8.526497342720745,1544,608,00:01:11
2.0.0,2023,California - CA,8.697138234212048,8.532745524523948,2016,472,00:00:55
2.0.0,2023,Colorado - CO,8.751534230436315,8.96901583932962,2536,520,00:00:57
2.0.0,2023,Connecticut - CT,8.665821867034284,8.510397375795822,3896,1360,00:02:39
2.0.0,2023,Delaware - DE,8.675361539623868,10.01805221504553,3928,32,00:00:03
2.0.0,2023,District of Columbia - DC,8.68346911285147,11.268926157352455,3944,16,00:00:01
2.0.0,2023,Florida - FL,8.712274224631026,8.926967408621277,4488,544,00:01:00
2.0.0,2023,Georgia - GA,8.666958942145298,8.511729587668134,5768,1280,00:02:30
2.0.0,2023,Guam - GU,8.671602059827684,10.747201901515036,5784,16,00:00:01
2.0.0,2023,Hawaii - HI,8.679378480125738,9.730906180047358,5832,48,00:00:04
2.0.0,2023,Idaho - ID,8.70066827877537,9.060716339387652,6192,360,00:00:39
2.0.0,2023,Illinois - IL,8.705067299064233,8.738266864090125,7016,824,00:01:34
2.0.0,2023,Indiana - IN,8.699601958923056,8.648398722594326,7760,744,00:01:26
2.0.0,2023,Iowa - IA,8.716195359958675,8.880498208291495,8560,800,00:01:30
2.0.0,2023,Kansas - KS,8.730139109745648,8.873431168515317,9408,848,00:01:35
2.0.0,2023,Kentucky - KY,8.733113643732848,8.762129097754162,10376,968,00:01:50
2.0.0,2023,Louisiana - LA,8.742451625968082,8.933046019977516,10896,520,00:00:58
2.0.0,2023,Maine - ME,8.333862795393635,7.4402635197640326,15136,4240,00:09:29
2.0.0,2023,Maryland - MD,8.344999524834911,9.283908036006421,15336,200,00:00:21
2.0.0,2023,Massachusetts - MA,8.270916346892827,7.889480802383751,18152,2816,00:05:56
2.0.0,2023,Michigan - MI,8.292192098008126,8.911393765041378,18824,672,00:01:15
2.0.0,2023,Minnesota - MN,8.312729833917695,8.902284287795364,19528,704,00:01:19
2.0.0,2023,Mississippi - MS,8.330909327960152,8.903562435252036,20192,664,00:01:14
2.0.0,2023,Missouri - MO,8.347239165514246,8.71579204193782,21128,936,00:01:47
2.0.0,2023,Montana - MT,8.35935434884153,8.96203509750613,21584,456,00:00:50
2.0.0,2023,Nebraska - NE,8.374454646954407,8.832391048135577,22336,752,00:01:25
2.0.0,2023,Nevada - NV,8.378979495752205,9.145450150821558,22480,144,00:00:15
2.0.0,2023,New Hampshire - NH,8.36072166683514,8.168356834128785,24560,2080,00:04:14
2.0.0,2023,New Jersey - NJ,8.365918890337246,9.160548614564142,24736,176,00:00:19
2.0.0,2023,New Mexico - NM,8.373844972652932,9.16335969212885,25008,272,00:00:29
2.0.0,2023,New York - NY,8.372357420584363,8.299204419784532,25512,504,00:01:00
2.0.0,2023,North Carolina - NC,8.383629036111028,8.75582228378188,26320,808,00:01:32
2.0.0,2023,North Dakota - ND,8.38716273387077,8.608224205085378,26752,432,00:00:50
2.0.0,2023,Northern Mariana Islands - MP,8.388160884680621,10.471897059283126,26768,16,00:00:01
2.0.0,2023,Ohio - OH,8.394095308185788,8.623461467042306,27480,712,00:01:22
2.0.0,2023,Oklahoma - OK,8.398797222611925,8.611218277594524,28104,624,00:01:12
2.0.0,2023,Oregon - OR,8.403183526955614,8.841602220953591,28400,296,00:00:33
2.0.0,2023,Pennsylvania - PA,8.407744965966586,8.652957133552027,28944,544,00:01:02
2.0.0,2023,Puerto Rico - PR,8.411486450061311,8.586479574782901,29576,632,00:01:13
2.0.0,2023,Rhode Island - RI,8.415401559966236,8.793697963539412,29896,320,00:00:36
2.0.0,2023,South Carolina - SC,8.42044594664099,8.841853260254569,30272,376,00:00:42
2.0.0,2023,South Dakota - SD,8.428218861619758,8.891787700556751,30808,536,00:01:00
2.0.0,2023,Tennessee - TN,8.434850510052812,8.709762896619216,31576,768,00:01:28
2.0.0,2023,Texas - TX,8.417075749665925,8.15120229281604,33616,2040,00:04:10
2.0.0,2023,Utah - UT,8.420765308336035,8.971595400603048,33856,240,00:00:26
2.0.0,2023,Vermont - VT,8.408388960658213,8.208939132338394,35904,2048,00:04:09
2.0.0,2023,Virgin Islands - VI,8.409588087151944,10.011524514458328,35936,32,00:00:03
2.0.0,2023,Virginia - VA,8.413979000059353,8.563873357454272,37008,1072,00:02:05
2.0.0,2023,Washington - WA,8.418739787291045,9.00820945346999,37328,320,00:00:35
2.0.0,2023,Alaska - AK,6.616306903270324,9.05323109039294,808,248,00:00:27
2.0.0,2023,American Samoa - AS,6.6561599075192515,9.565981267427668,824,16,00:00:01
2.0.0,2023,Arizona - AZ,6.251350459154203,4.492490381079595,952,128,00:00:28
2.0.0,2023,Arizona - AZ,6.163335747535964,4.329172894097839,968,144,00:00:33
2.0.0,2023,Arkansas - AR,6.976914392769071,8.83335563426227,1576,608,00:01:08
2.0.0,2023,California - CA,7.34119917665332,8.891287760043106,2048,472,00:00:53
2.0.0,2023,Colorado - CO,7.14610137688371,6.487355066936021,2584,536,00:01:22
2.0.0,2023,Alaska - AK,8.780320208888334,9.142401351949646,792,248,00:00:27
2.0.0,2023,American Samoa - AS,8.815622972725198,11.006089317111623,808,16,00:00:01
2.0.0,2023,Arizona - AZ,8.884254252159472,9.34342763445069,936,128,00:00:13
2.0.0,2023,Arkansas - AR,8.007978118626891,6.975902195787315,1560,624,00:01:29
2.0.0,2023,California - CA,8.226017603059088,9.039481717691586,2032,472,00:00:52
2.0.0,2023,Colorado - CO,8.346845287845708,8.855111466702432,2552,520,00:00:58
2.0.0,2023,Connecticut - CT,8.387556558371534,8.46503174753947,3912,1360,00:02:40
2.0.0,2023,Delaware - DE,8.39973392394744,10.212282073360681,3944,32,00:00:03
2.0.0,2023,District of Columbia - DC,8.408296713511877,11.230304410491685,3960,16,00:00:01
2.0.0,2023,Florida - FL,8.483159534060524,9.07107256204661,4504,544,00:00:59
2.0.0,2023,Georgia - GA,8.503461272406218,8.575677105281217,5784,1280,00:02:29
2.0.0,2023,Guam - GU,8.508449582486092,10.79839556493569,5800,16,00:00:01
2.0.0,2023,Hawaii - HI,8.514375415206407,9.296754194622812,5848,48,00:00:05
2.0.0,2023,Idaho - ID,8.543615100156634,9.048387928008498,6208,360,00:00:39
2.0.0,2023,Illinois - IL,8.570466413253596,8.778321095977713,7032,824,00:01:33
2.0.0,2023,Indiana - IN,8.326592634964085,6.591223219660301,7792,760,00:01:55
2.0.0,2023,Iowa - IA,8.361271532255257,8.714791474997522,8592,800,00:01:31
2.0.0,2023,Kansas - KS,8.393670652345868,8.736679817334181,9440,848,00:01:37
2.0.0,2023,Kentucky - KY,8.412562426678159,8.601354745758538,10408,968,00:01:52
2.0.0,2023,Louisiana - LA,8.435377681290683,8.91955465392106,10928,520,00:00:58
2.0.0,2023,Maine - ME,8.151232837026186,7.500089606448971,15168,4240,00:09:25
2.0.0,2023,Maryland - MD,8.164506623611302,9.31490507940074,15368,200,00:00:21
2.0.0,2023,Massachusetts - MA,8.132032672149176,7.959264853672095,18184,2816,00:05:53
2.0.0,2023,Michigan - MI,8.1583559306162,8.941558107952014,18856,672,00:01:15
2.0.0,2023,Minnesota - MN,8.18495159289772,8.967984315183507,19560,704,00:01:18
2.0.0,2023,Mississippi - MS,8.18652194738021,8.23305304184195,20224,664,00:01:20
2.0.0,2023,Missouri - MO,8.211931050335213,8.802232640318062,21160,936,00:01:46
2.0.0,2023,Montana - MT,8.227997204645561,9.049568655903823,21616,456,00:00:50
2.0.0,2023,Nebraska - NE,8.243749757729397,8.723838970637976,22368,752,00:01:26
2.0.0,2023,Nevada - NV,8.24362966868486,8.225018222533107,22512,144,00:00:17
2.0.0,2023,New Hampshire - NH,8.232064724703132,8.10894150256562,24592,2080,00:04:16
2.0.0,2023,New Jersey - NJ,8.238473852659249,9.244098508927884,24768,176,00:00:19
2.0.0,2023,New Mexico - NM,8.24722949863123,9.13087001434207,25040,272,00:00:29
2.0.0,2023,New York - NY,8.258801467877932,8.877675477422978,25544,504,00:00:56
2.0.0,2023,North Carolina - NC,8.272565719562811,8.732674360458093,26352,808,00:01:32
2.0.0,2023,North Dakota - ND,8.187485340807774,5.1685513148887186,26816,464,00:01:29
2.0.0,2023,Northern Mariana Islands - MP,8.188793670752,11.184105252528083,26832,16,00:00:01
2.0.0,2023,Ohio - OH,8.20587573861614,8.906001975857581,27544,712,00:01:19
2.0.0,2023,Oklahoma - OK,8.220409651969126,8.91759420542826,28168,624,00:01:09
2.0.0,2023,Oregon - OR,8.227881589781017,9.006962265831831,28464,296,00:00:32
2.0.0,2023,Pennsylvania - PA,8.237619507207718,8.781420317734703,29008,544,00:01:01
2.0.0,2023,Puerto Rico - PR,8.246157849314889,8.658059067547375,29640,632,00:01:12
2.0.0,2023,Rhode Island - RI,8.25258780864541,8.895027074990274,29960,320,00:00:35
2.0.0,2023,South Carolina - SC,8.261237665597111,9.014061295406496,30336,376,00:00:41
2.0.0,2023,South Dakota - SD,8.27048426224691,8.829833206789147,30872,536,00:01:00
2.0.0,2023,Tennessee - TN,8.281057381790761,8.729672276262809,31640,768,00:01:27
